review_id,order_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
REV00452,ORD00234,C1176,P011,4,Great quality for the price. My Cloud Step still look brand new after months of use.,2026-04-01,True
REV00453,ORD01012,C1389,P007,3,"Decent shoes for the price, though I expected slightly better cushioning. Good for casual use, not something I'd wear for long walks though.",2026-04-14,True
REV00454,ORD00216,C1316,P012,1,Refund took much longer than promised after returning the Urban Hi-Top.,2026-06-20,True
REV00455,ORD00908,C1294,P007,5,"The Comfort Sandal are so soft and comfortable, feels like walking on clouds.",2026-02-05,True
REV00456,ORD01380,C1130,P005,1,"The Wool Runner arrived in a damaged box, packaging could be much better.",2026-03-21,True
REV00457,ORD00821,C1403,P007,5,"My third pair from Neeman's, and the Comfort Sandal might be my favourite so far.",2025-12-06,False
REV00458,ORD01276,C1022,P003,1,"Not built to last, the outer material tore within weeks.",2026-08-22,False
REV00459,ORD00668,C1284,P004,5,Super lightweight and stylish. Get compliments every time I wear my City Slip-On.,2026-04-19,False
REV00460,ORD00568,C1371,P008,1,Overpriced for the quality you actually get with the Trail Blazer.,2026-04-08,True
REV00461,ORD00624,C1468,P009,4,"The Classic Loafer are so soft and comfortable, feels like walking on clouds.",2026-02-13,True
REV00462,ORD01399,C1421,P012,2,"Return process was frustrating, took over two weeks to get my refund.",2026-04-23,True
REV00463,ORD00910,C1399,P009,3,"The Classic Loafer are okay, nothing special but does the job. Average experience. Comfortable but the Espresso Brown colour looked a bit different than the photos.",2026-01-14,True
REV00464,ORD01293,C1306,P005,2,"The insole is too thin, no arch support, my feet ache by evening.",2026-07-31,True
REV00465,ORD00253,C1405,P003,4,I was skeptical but the Daily Walk exceeded my expectations. Extremely comfortable fit. Loved the design and the fit was spot on. Would definitely recommend the Daily Walk.,2026-08-24,True
REV00466,ORD00252,C1153,P011,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-03-05,True
REV00467,ORD01169,C1215,P005,3,"Good for casual use, not something I'd wear for long walks though.",2026-03-27,True
REV00468,ORD00049,C1353,P003,3,"Fit is okay, needed a few days to break in before it felt normal.",2026-04-18,True
REV00469,ORD01297,C1379,P006,1,The Forest Green colour started fading after just a few washes.,2026-08-25,True
REV00470,ORD00250,C1355,P005,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-01-26,True
REV00471,ORD00473,C1151,P005,3,"Good for casual use, not something I'd wear for long walks though.",2026-02-01,True
REV00472,ORD01181,C1012,P007,3,"Good for casual use, not something I'd wear for long walks though. It's a fine pair of Comfort Sandal, does what it says, no major complaints.",2026-06-30,True
REV00473,ORD00124,C1265,P009,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2025-09-23,True
REV00474,ORD00039,C1291,P003,5,"Super lightweight and stylish. Get compliments every time I wear my Daily Walk. My third pair from Neeman's, and the Daily Walk might be my favourite so far.",2025-10-31,True
REV00475,ORD00826,C1132,P010,3,"Good for casual use, not something I'd wear for long walks though.",2026-08-25,True
REV00476,ORD00217,C1462,P003,2,"Return pickup got rescheduled three times, very inconvenient experience.",2026-07-06,True
REV00477,ORD00309,C1120,P005,5,"Very easy to wear, true to size, and the Heather Grey colour looks amazing in person.",2026-02-14,True
REV00478,ORD00089,C1321,P005,5,"Very easy to wear, true to size, and the Heather Grey colour looks amazing in person. Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-07-10,True
REV00479,ORD00738,C1080,P012,4,"Very easy to wear, true to size, and the Black/White colour looks amazing in person.",2026-07-11,True
REV00480,ORD00822,C1018,P009,4,Breathable material and lightweight - ideal for long office days. Great quality for the price. My Classic Loafer still look brand new after months of use.,2025-12-13,True
REV00481,ORD00055,C1116,P008,4,"My third pair from Neeman's, and the Trail Blazer might be my favourite so far.",2026-01-12,True
REV00482,ORD01144,C1043,P001,3,Comfort is fine but I'm still deciding if I like the overall look.,2026-01-17,True
REV00483,ORD01362,C1075,P012,1,The Black/White colour started fading after just a few washes.,2026-06-27,True
REV00484,ORD01370,C1418,P002,2,"The Runner Pro fit narrow, my toes felt cramped within an hour of wearing them. Packaging felt very basic for the price point of these shoes.",2026-07-01,True
REV00485,ORD00305,C1151,P004,4,"Very easy to wear, true to size, and the Navy Blue colour looks amazing in person.",2025-11-21,True
REV00486,ORD00444,C1460,P006,5,Loved the design and the fit was spot on. Would definitely recommend the Active Knit.,2025-11-09,True
REV00487,ORD01398,C1003,P007,5,Good value for money. The Comfort Sandal feel premium and well made.,2025-09-25,True
REV00488,ORD01215,C1055,P008,4,"These Trail Blazer are incredibly comfortable, I can wear them all day without any pain.",2026-04-26,True
REV00489,ORD01017,C1061,P003,4,Super lightweight and stylish. Get compliments every time I wear my Daily Walk.,2025-09-16,True
REV00490,ORD00402,C1251,P007,1,Bought these two months ago and the sole has already worn thin.,2026-06-11,True
REV00491,ORD00031,C1441,P012,5,Loved the design and the fit was spot on. Would definitely recommend the Urban Hi-Top.,2025-10-19,True
REV00492,ORD00349,C1249,P004,5,Good value for money. The City Slip-On feel premium and well made.,2026-05-30,True
REV00493,ORD00989,C1141,P005,5,"My third pair from Neeman's, and the Wool Runner might be my favourite so far.",2026-03-29,True
REV00494,ORD00906,C1372,P008,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-01-14,True
REV00495,ORD00530,C1436,P005,3,Average experience. Comfortable but the Heather Grey colour looked a bit different than the photos.,2026-08-22,True
REV00496,ORD00474,C1196,P008,1,"The Trail Blazer run really small, had to return and get a bigger size.",2026-04-21,True
REV00497,ORD00475,C1278,P003,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine.",2026-04-13,True
REV00498,ORD00933,C1107,P008,5,Perfect for daily walks. The cushioning on the Trail Blazer is fantastic.,2026-05-18,True
REV00499,ORD00243,C1021,P005,5,"Perfect for daily walks. The cushioning on the Wool Runner is fantastic. Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-02-06,True
REV00500,ORD00275,C1037,P007,5,"Super lightweight and stylish. Get compliments every time I wear my Comfort Sandal. My third pair from Neeman's, and the Comfort Sandal might be my favourite so far.",2026-03-28,True
REV00501,ORD01285,C1110,P011,5,I was skeptical but the Cloud Step exceeded my expectations. Extremely comfortable fit. Breathable material and lightweight - ideal for long office days.,2025-09-27,True
REV00502,ORD00902,C1394,P008,4,"These Trail Blazer are incredibly comfortable, I can wear them all day without any pain.",2026-01-26,True
REV00503,ORD00044,C1413,P004,5,"Very easy to wear, true to size, and the Navy Blue colour looks amazing in person.",2026-03-22,True
REV00504,ORD00204,C1488,P011,2,"Had a difficult time initiating the return for my Cloud Step, support was slow to respond.",2025-10-21,True
REV00505,ORD00806,C1423,P011,3,Average experience. Comfortable but the Sky Blue colour looked a bit different than the photos.,2025-10-18,True
REV00506,ORD01096,C1002,P005,4,"These Wool Runner are incredibly comfortable, I can wear them all day without any pain.",2026-07-06,True
REV00507,ORD00339,C1238,P010,5,Super lightweight and stylish. Get compliments every time I wear my Flex Trainer. Breathable material and lightweight - ideal for long office days.,2026-08-24,True
REV00508,ORD00458,C1459,P003,4,Great quality for the price. My Daily Walk still look brand new after months of use.,2026-08-22,False
REV00509,ORD00553,C1485,P007,2,"Delivery was delayed by over a week, no proper updates on tracking. Poor durability, the stitching on the sides is already coming apart.",2026-08-23,True
REV00510,ORD00200,C1229,P002,1,"Had to size up two sizes to get a comfortable fit on the Runner Pro. Value for money isn't great, quality doesn't quite match the price tag.",2025-12-15,True
REV00511,ORD01192,C1348,P011,2,"Return process was frustrating, took over two weeks to get my refund.",2025-12-03,True
REV00512,ORD00728,C1175,P001,5,Breathable material and lightweight - ideal for long office days.,2026-01-15,True
REV00513,ORD01340,C1073,P012,5,"Excellent build quality, the stitching and finish look premium.",2025-11-06,True
REV00514,ORD01045,C1095,P010,1,"Build quality is disappointing, doesn't feel like a premium product.",2026-05-22,True
REV00515,ORD01354,C1149,P012,4,Perfect for daily walks. The cushioning on the Urban Hi-Top is fantastic.,2026-07-13,True
REV00516,ORD00561,C1169,P004,4,Perfect for daily walks. The cushioning on the City Slip-On is fantastic.,2026-03-04,True
REV00517,ORD01374,C1259,P002,5,"The Runner Pro are so soft and comfortable, feels like walking on clouds. Perfect for daily walks. The cushioning on the Runner Pro is fantastic.",2026-06-23,True
REV00518,ORD00528,C1010,P004,4,"These City Slip-On are incredibly comfortable, I can wear them all day without any pain.",2026-01-15,True
REV00519,ORD00907,C1340,P005,5,Breathable material and lightweight - ideal for long office days.,2026-04-22,True
REV00520,ORD00723,C1409,P004,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-12-02,True
REV00521,ORD01027,C1090,P007,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall. Good value for money. The Comfort Sandal feel premium and well made.",2025-11-14,True
REV00522,ORD01051,C1223,P004,3,"The City Slip-On are okay, nothing special but does the job.",2025-11-07,True
REV00523,ORD01270,C1294,P004,2,"No proper protective packaging inside the box, shoes had a scuff on arrival.",2026-02-15,True
REV00524,ORD00710,C1011,P010,5,"My third pair from Neeman's, and the Flex Trainer might be my favourite so far.",2026-05-31,True
REV00525,ORD00764,C1153,P003,1,Order took much longer than the estimated delivery window.,2026-01-30,True
REV00526,ORD00196,C1268,P006,1,Had to size up two sizes to get a comfortable fit on the Active Knit.,2025-11-06,True
REV00527,ORD01364,C1369,P002,3,"The Runner Pro are okay, nothing special but does the job.",2026-05-29,True
REV00528,ORD00100,C1176,P005,3,Average experience. Comfortable but the Heather Grey colour looked a bit different than the photos.,2026-08-19,True
REV00529,ORD01322,C1372,P011,3,Average experience. Comfortable but the Sky Blue colour looked a bit different than the photos.,2026-03-16,True
REV00530,ORD01199,C1039,P012,5,"The Urban Hi-Top are so soft and comfortable, feels like walking on clouds.",2026-08-25,False
REV00531,ORD01053,C1400,P005,5,Perfect for daily walks. The cushioning on the Wool Runner is fantastic.,2026-02-03,True
REV00532,ORD00076,C1277,P012,5,Super lightweight and stylish. Get compliments every time I wear my Urban Hi-Top.,2025-11-25,True
REV00533,ORD00605,C1299,P003,1,The material quality of the Daily Walk feels cheap compared to the price.,2026-06-03,True
REV00534,ORD00322,C1060,P007,3,"It's a fine pair of Comfort Sandal, does what it says, no major complaints.",2025-10-16,True
REV00535,ORD00878,C1353,P010,3,"The Flex Trainer are okay, nothing special but does the job.",2026-05-24,True
REV00536,ORD00341,C1104,P008,1,"Not comfortable at all for daily wear, the sole feels too hard. The Olive Green colour started fading after just a few washes.",2026-05-21,True
REV00537,ORD00950,C1232,P005,2,Stitching came undone within two weeks of regular use. Design looks nice in photos but feels a bit plain in person.,2025-11-27,False
REV00538,ORD00106,C1225,P008,5,Great quality for the price. My Trail Blazer still look brand new after months of use.,2025-10-29,True
REV00539,ORD01253,C1019,P002,2,"Size guide is misleading, ordered my usual size but the Runner Pro were too tight.",2026-02-08,True
REV00540,ORD00780,C1384,P006,5,"These Active Knit are incredibly comfortable, I can wear them all day without any pain. Breathable material and lightweight - ideal for long office days.",2025-12-26,True
REV00541,ORD01262,C1016,P011,4,"The Cloud Step are so soft and comfortable, feels like walking on clouds.",2026-03-30,True
REV00542,ORD00750,C1187,P008,5,"These Trail Blazer are incredibly comfortable, I can wear them all day without any pain.",2026-06-03,True
REV00543,ORD00017,C1349,P007,3,"It's a fine pair of Comfort Sandal, does what it says, no major complaints.",2026-07-02,True
REV00544,ORD00618,C1019,P012,4,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-08-14,True
REV00545,ORD00797,C1351,P001,5,"My third pair from Neeman's, and the Everyday Sneakers might be my favourite so far.",2026-07-31,True
REV00546,ORD00169,C1314,P002,4,I was skeptical but the Runner Pro exceeded my expectations. Extremely comfortable fit.,2025-10-08,True
REV00547,ORD00083,C1450,P008,1,"Poor durability, the stitching on the sides is already coming apart.",2025-12-16,True
REV00548,ORD00226,C1424,P002,1,"Received the wrong colour, ordered Jet Black but got a completely different shade. The Runner Pro arrived quite late, would have appreciated better communication.",2026-08-12,True
REV00549,ORD00258,C1221,P009,5,Fits true to size and the arch support is great for standing all day.,2026-08-11,True
REV00550,ORD00420,C1063,P001,4,Good value for money. The Everyday Sneakers feel premium and well made.,2025-10-31,True
REV00551,ORD00042,C1318,P005,5,I was skeptical but the Wool Runner exceeded my expectations. Extremely comfortable fit.,2026-05-04,True
REV00552,ORD00467,C1052,P003,4,"Very easy to wear, true to size, and the Stone Beige colour looks amazing in person.",2025-09-24,False
REV00553,ORD00390,C1084,P012,3,"Good for casual use, not something I'd wear for long walks though.",2025-11-17,True
REV00554,ORD00606,C1020,P005,3,"Good for casual use, not something I'd wear for long walks though.",2025-09-17,True
REV00555,ORD00367,C1220,P002,4,Breathable material and lightweight - ideal for long office days.,2025-10-21,True
REV00556,ORD00145,C1300,P001,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine. It's a fine pair of Everyday Sneakers, does what it says, no major complaints.",2026-05-14,True
REV00557,ORD01098,C1201,P006,1,The fabric on the Active Knit pilled and looked worn out very quickly.,2025-10-04,True
REV00558,ORD01384,C1168,P002,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-02-07,True
REV00559,ORD00567,C1435,P002,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine.",2026-03-30,True
REV00560,ORD00560,C1267,P002,5,Loved the design and the fit was spot on. Would definitely recommend the Runner Pro.,2025-11-05,True
REV00561,ORD01201,C1189,P007,2,The Tan Brown colour looked very different from the pictures on the site.,2026-07-20,True
REV00562,ORD00992,C1449,P005,4,I was skeptical but the Wool Runner exceeded my expectations. Extremely comfortable fit.,2025-11-20,True
REV00563,ORD00733,C1479,P012,5,"Very easy to wear, true to size, and the Black/White colour looks amazing in person. My third pair from Neeman's, and the Urban Hi-Top might be my favourite so far.",2025-10-21,True
REV00564,ORD01277,C1461,P004,5,Loved the design and the fit was spot on. Would definitely recommend the City Slip-On. Perfect for daily walks. The cushioning on the City Slip-On is fantastic.,2025-12-05,True
REV00565,ORD01014,C1145,P012,5,Great quality for the price. My Urban Hi-Top still look brand new after months of use.,2025-09-25,True
REV00566,ORD01132,C1364,P012,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-08-21,True
REV00567,ORD00732,C1235,P007,2,"The Comfort Sandal developed cracks in the sole much sooner than expected. Size guide is misleading, ordered my usual size but the Comfort Sandal were too tight.",2026-04-14,True
REV00568,ORD00501,C1121,P007,5,"Excellent build quality, the stitching and finish look premium.",2026-08-25,True
REV00569,ORD00168,C1269,P004,2,"Delivery partner mishandled the package, box arrived damaged.",2026-07-21,False
REV00570,ORD00178,C1168,P003,4,Super lightweight and stylish. Get compliments every time I wear my Daily Walk. Great quality for the price. My Daily Walk still look brand new after months of use.,2026-06-20,True
REV00571,ORD00317,C1413,P001,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-04-22,True
REV00572,ORD00040,C1267,P004,3,"Good for casual use, not something I'd wear for long walks though.",2026-07-19,True
REV00573,ORD00674,C1089,P009,3,"Fit is okay, needed a few days to break in before it felt normal. Reasonable quality, delivery took a bit longer than expected but shoes are fine.",2026-02-06,False
REV00574,ORD01038,C1353,P007,5,"Very easy to wear, true to size, and the Tan Brown colour looks amazing in person.",2026-02-20,True
REV00575,ORD01332,C1172,P005,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-05-16,True
REV00576,ORD01184,C1029,P011,5,I was skeptical but the Cloud Step exceeded my expectations. Extremely comfortable fit.,2025-12-09,True
REV00577,ORD00545,C1092,P004,5,"I was skeptical but the City Slip-On exceeded my expectations. Extremely comfortable fit. Bought as a gift, and the packaging plus quality really impressed my friend.",2026-03-01,True
REV00578,ORD00113,C1440,P008,3,Comfort is fine but I'm still deciding if I like the overall look.,2026-08-17,True
REV00579,ORD01084,C1465,P009,4,"The Classic Loafer are so soft and comfortable, feels like walking on clouds.",2025-09-28,True
REV00580,ORD00441,C1341,P001,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine.",2026-01-17,True
REV00581,ORD00917,C1108,P008,5,Breathable material and lightweight - ideal for long office days.,2025-09-15,True
REV00582,ORD00109,C1115,P005,4,Super lightweight and stylish. Get compliments every time I wear my Wool Runner.,2025-11-06,True
REV00583,ORD00143,C1349,P004,1,"Delivery was delayed by over a week, no proper updates on tracking. Expected more cushioning, my feet hurt after just an hour of wearing the City Slip-On.",2026-05-30,True
REV00584,ORD01057,C1168,P009,5,Fits true to size and the arch support is great for standing all day.,2026-01-09,True
REV00585,ORD00424,C1244,P007,5,Super lightweight and stylish. Get compliments every time I wear my Comfort Sandal.,2026-08-22,True
REV00586,ORD01162,C1047,P004,4,"Excellent build quality, the stitching and finish look premium.",2026-03-19,True
REV00587,ORD01066,C1017,P008,1,Design looks nice in photos but feels a bit plain in person.,2026-08-11,True
REV00588,ORD01326,C1249,P003,3,"It's a fine pair of Daily Walk, does what it says, no major complaints. Decent shoes for the price, though I expected slightly better cushioning.",2025-12-04,True
REV00589,ORD01292,C1336,P006,3,"Fit is okay, needed a few days to break in before it felt normal.",2025-09-12,True
REV00590,ORD00307,C1244,P007,5,Great quality for the price. My Comfort Sandal still look brand new after months of use.,2026-04-27,True
REV00591,ORD01234,C1003,P012,1,"The Urban Hi-Top feel stiff and uncomfortable, especially around the heel area.",2026-03-24,True
REV00592,ORD00010,C1236,P010,1,"Value for money isn't great, quality doesn't quite match the price tag.",2026-08-12,True
REV00593,ORD00648,C1263,P001,1,"Received the wrong colour, ordered Charcoal Grey but got a completely different shade.",2026-06-07,True
REV00594,ORD01005,C1465,P001,5,Perfect for daily walks. The cushioning on the Everyday Sneakers is fantastic.,2026-01-01,True
REV00595,ORD00342,C1379,P006,4,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-02-04,True
REV00596,ORD00051,C1127,P001,2,Sizing is inconsistent - my other Neeman's shoes fit fine but these Everyday Sneakers don't. The Charcoal Grey colour looked very different from the pictures on the site.,2026-02-08,True
REV00597,ORD00048,C1134,P005,1,"The Wool Runner run really small, had to return and get a bigger size.",2025-10-04,True
REV00598,ORD00524,C1421,P004,3,"Decent shoes for the price, though I expected slightly better cushioning.",2025-10-24,True
REV00599,ORD01261,C1217,P003,4,"The Daily Walk are so soft and comfortable, feels like walking on clouds.",2026-02-11,True
REV00600,ORD00904,C1475,P005,5,"The Wool Runner are so soft and comfortable, feels like walking on clouds.",2026-01-28,True
REV00601,ORD00614,C1459,P006,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-06-06,True
REV00602,ORD00996,C1421,P005,2,The Wool Runner developed cracks in the sole much sooner than expected.,2026-08-23,False
REV00603,ORD01212,C1171,P007,1,"Expected more cushioning, my feet hurt after just an hour of wearing the Comfort Sandal. Stitching came undone within two weeks of regular use.",2026-06-09,True
REV00604,ORD01024,C1049,P007,5,"These Comfort Sandal are incredibly comfortable, I can wear them all day without any pain. I was skeptical but the Comfort Sandal exceeded my expectations. Extremely comfortable fit.",2026-07-06,True
REV00605,ORD01166,C1242,P012,4,Perfect for daily walks. The cushioning on the Urban Hi-Top is fantastic.,2026-05-24,True
REV00606,ORD00035,C1232,P007,5,"The Comfort Sandal are so soft and comfortable, feels like walking on clouds.",2025-10-16,True
REV00607,ORD01190,C1400,P009,5,"These Classic Loafer are incredibly comfortable, I can wear them all day without any pain. I was skeptical but the Classic Loafer exceeded my expectations. Extremely comfortable fit.",2025-12-31,True
REV00608,ORD00759,C1192,P007,5,"Very easy to wear, true to size, and the Tan Brown colour looks amazing in person.",2026-07-26,True
REV00609,ORD00980,C1197,P006,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-04-02,True
REV00610,ORD00336,C1447,P001,5,"My third pair from Neeman's, and the Everyday Sneakers might be my favourite so far.",2026-01-15,True
REV00611,ORD00704,C1294,P007,3,"Good for casual use, not something I'd wear for long walks though.",2025-11-07,True
REV00612,ORD00686,C1344,P001,5,"Very easy to wear, true to size, and the Charcoal Grey colour looks amazing in person.",2026-08-23,True
REV00613,ORD00073,C1132,P012,4,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-05-27,True
REV00614,ORD00119,C1387,P011,5,"Excellent build quality, the stitching and finish look premium. Great quality for the price. My Cloud Step still look brand new after months of use.",2026-07-17,False
REV00615,ORD00586,C1324,P012,3,"It's a fine pair of Urban Hi-Top, does what it says, no major complaints.",2026-03-13,True
REV00616,ORD00988,C1457,P005,3,"Fit is okay, needed a few days to break in before it felt normal.",2026-02-07,True
REV00617,ORD00874,C1233,P003,4,Good value for money. The Daily Walk feel premium and well made.,2025-10-16,True
REV00618,ORD00259,C1115,P009,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-10-15,True
REV00619,ORD00030,C1442,P004,4,"Very easy to wear, true to size, and the Navy Blue colour looks amazing in person.",2025-11-08,True
REV00620,ORD00363,C1230,P010,2,Stitching came undone within two weeks of regular use.,2026-07-09,True
REV00621,ORD01073,C1093,P003,5,"Excellent build quality, the stitching and finish look premium.",2026-08-23,False
REV00622,ORD00774,C1376,P004,4,"Very easy to wear, true to size, and the Navy Blue colour looks amazing in person.",2026-05-24,False
REV00623,ORD00676,C1345,P010,4,Perfect for daily walks. The cushioning on the Flex Trainer is fantastic.,2026-05-22,True
REV00624,ORD01046,C1480,P010,3,"It's a fine pair of Flex Trainer, does what it says, no major complaints.",2026-05-20,True
REV00625,ORD00121,C1164,P010,3,Comfort is fine but I'm still deciding if I like the overall look.,2026-04-13,True
REV00626,ORD00294,C1040,P006,4,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall. Loved the design and the fit was spot on. Would definitely recommend the Active Knit.",2025-12-05,True
REV00627,ORD00212,C1286,P007,1,"Not built to last, the outer material tore within weeks.",2025-11-16,True
REV00628,ORD01039,C1496,P011,2,"Uncomfortable fit around the ankle, kept rubbing and causing blisters. The Sky Blue colour started fading after just a few washes.",2025-12-25,False
REV00629,ORD00852,C1273,P005,5,Breathable material and lightweight - ideal for long office days. Fits true to size and the arch support is great for standing all day.,2026-02-25,True
REV00630,ORD01158,C1024,P001,5,Good value for money. The Everyday Sneakers feel premium and well made.,2026-03-27,True
REV00631,ORD00181,C1115,P008,2,"Poor durability, the stitching on the sides is already coming apart.",2025-12-22,True
REV00632,ORD01129,C1480,P009,5,"The Classic Loafer are so soft and comfortable, feels like walking on clouds. Super lightweight and stylish. Get compliments every time I wear my Classic Loafer.",2025-10-26,True
REV00633,ORD00438,C1142,P007,5,"The Comfort Sandal are so soft and comfortable, feels like walking on clouds.",2025-10-16,False
REV00634,ORD00340,C1451,P009,4,I was skeptical but the Classic Loafer exceeded my expectations. Extremely comfortable fit.,2026-08-12,True
REV00635,ORD00739,C1182,P008,5,"Excellent build quality, the stitching and finish look premium. Fits true to size and the arch support is great for standing all day.",2025-11-02,True
REV00636,ORD00506,C1049,P005,4,Super lightweight and stylish. Get compliments every time I wear my Wool Runner.,2026-06-22,True
REV00637,ORD00086,C1078,P001,5,Breathable material and lightweight - ideal for long office days.,2025-10-06,True
REV00638,ORD00865,C1149,P004,4,"Very easy to wear, true to size, and the Navy Blue colour looks amazing in person.",2025-11-19,False
REV00639,ORD00608,C1269,P010,5,I was skeptical but the Flex Trainer exceeded my expectations. Extremely comfortable fit.,2026-06-20,True
REV00640,ORD00201,C1034,P011,5,Loved the design and the fit was spot on. Would definitely recommend the Cloud Step.,2026-06-23,True
REV00641,ORD00425,C1440,P002,5,"My third pair from Neeman's, and the Runner Pro might be my favourite so far. Loved the design and the fit was spot on. Would definitely recommend the Runner Pro.",2025-11-21,True
REV00642,ORD01304,C1251,P006,3,"Good for casual use, not something I'd wear for long walks though.",2025-12-17,True
REV00643,ORD00783,C1339,P004,5,Breathable material and lightweight - ideal for long office days.,2026-08-26,True
REV00644,ORD00672,C1045,P011,5,Breathable material and lightweight - ideal for long office days.,2025-09-10,True
REV00645,ORD00434,C1455,P004,4,I was skeptical but the City Slip-On exceeded my expectations. Extremely comfortable fit.,2026-05-22,True
REV00646,ORD00229,C1318,P007,4,"My third pair from Neeman's, and the Comfort Sandal might be my favourite so far.",2025-11-09,True
REV00647,ORD00139,C1316,P011,5,"These Cloud Step are incredibly comfortable, I can wear them all day without any pain. Bought as a gift, and the packaging plus quality really impressed my friend.",2026-06-06,True
REV00648,ORD00749,C1336,P001,4,"The Everyday Sneakers are so soft and comfortable, feels like walking on clouds.",2025-12-29,True
REV00649,ORD00566,C1375,P011,5,I was skeptical but the Cloud Step exceeded my expectations. Extremely comfortable fit.,2026-08-06,True
REV00650,ORD00104,C1273,P005,1,"The Wool Runner feel stiff and uncomfortable, especially around the heel area. The Heather Grey colour started fading after just a few washes.",2025-12-30,True
REV00651,ORD00296,C1300,P009,2,"Had to size up two sizes to get a comfortable fit on the Classic Loafer. Expected more for this price point, similar shoes elsewhere are better value.",2026-08-21,True
REV00652,ORD00173,C1220,P009,5,Super lightweight and stylish. Get compliments every time I wear my Classic Loafer.,2026-08-25,True
REV00653,ORD00716,C1276,P005,4,Perfect for daily walks. The cushioning on the Wool Runner is fantastic.,2026-06-05,True
REV00654,ORD00893,C1349,P007,5,"Super lightweight and stylish. Get compliments every time I wear my Comfort Sandal. Very easy to wear, true to size, and the Tan Brown colour looks amazing in person.",2025-09-13,False
REV00655,ORD00333,C1029,P003,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-06-13,True
REV00656,ORD00544,C1070,P009,5,"Bought as a gift, and the packaging plus quality really impressed my friend. Loved the design and the fit was spot on. Would definitely recommend the Classic Loafer.",2026-01-31,False
REV00657,ORD00622,C1310,P006,2,"The Active Knit run really small, had to return and get a bigger size.",2026-05-19,True
REV00658,ORD01133,C1318,P007,5,"Very easy to wear, true to size, and the Tan Brown colour looks amazing in person.",2026-04-24,True
REV00659,ORD00602,C1444,P009,5,"The Classic Loafer are so soft and comfortable, feels like walking on clouds.",2025-09-26,True
REV00660,ORD00974,C1148,P009,5,Good value for money. The Classic Loafer feel premium and well made.,2026-03-07,True
REV00661,ORD00459,C1326,P009,4,"My third pair from Neeman's, and the Classic Loafer might be my favourite so far.",2026-03-27,False
REV00662,ORD00429,C1111,P011,4,Perfect for daily walks. The cushioning on the Cloud Step is fantastic.,2025-12-14,True
REV00663,ORD01305,C1425,P002,4,"Very easy to wear, true to size, and the Jet Black colour looks amazing in person.",2025-12-12,False
REV00664,ORD00177,C1415,P008,4,Fits true to size and the arch support is great for standing all day.,2025-10-22,True
REV00665,ORD00546,C1002,P002,3,"The Runner Pro are okay, nothing special but does the job.",2026-05-29,True
REV00666,ORD00190,C1108,P007,5,Breathable material and lightweight - ideal for long office days.,2026-07-20,True
REV00667,ORD01156,C1276,P006,4,I was skeptical but the Active Knit exceeded my expectations. Extremely comfortable fit.,2026-07-26,True
REV00668,ORD00034,C1109,P001,4,"I was skeptical but the Everyday Sneakers exceeded my expectations. Extremely comfortable fit. Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2025-11-02,True
REV00669,ORD00698,C1351,P005,5,Good value for money. The Wool Runner feel premium and well made.,2026-05-06,True
REV00670,ORD01126,C1018,P008,2,"The design shows the logo too prominently, not a fan of the branding placement.",2026-07-03,True
REV00671,ORD01016,C1188,P007,4,Breathable material and lightweight - ideal for long office days.,2025-12-12,True
REV00672,ORD00123,C1206,P007,4,Fits true to size and the arch support is great for standing all day.,2026-06-26,True
REV00673,ORD00849,C1014,P005,4,Fits true to size and the arch support is great for standing all day. Good value for money. The Wool Runner feel premium and well made.,2026-06-27,True
REV00674,ORD00938,C1110,P004,2,"The City Slip-On run really small, had to return and get a bigger size.",2025-10-25,True
REV00675,ORD00973,C1279,P002,4,"Very easy to wear, true to size, and the Jet Black colour looks amazing in person.",2025-10-08,True
REV00676,ORD00921,C1058,P011,2,Bought these two months ago and the sole has already worn thin.,2025-10-06,True
